# id\tfrequencyRank\tlevel\tword\ttranslation\thint\tpronunciation\tpartOfSpeech
1	1	BASE	the	определённый артикль	Used before a noun when the listener knows which person or thing is meant.	/ðə; ðiː/	article
587	811	BASE	troops	войска	Military personnel in uniform.	/tɹuːps/	n
588	812	BASE	greater	большой	(usually, capitalized) Including the surrounding urban areas and conurbation (of a city or other large settlement).	/ˈɡɹeɪtə/	adj
589	815	BASE	broadcast	передача; вещать; вещание; передать	A transmission of a radio or television programme intended to be received by anyone with a receiver.	/-kæst/	n
590	816	BASE	heavy	тяжкий; тяжёлый	(of a physical object) Having great weight.	/ˈhev.i/	adj
591	817	BASE	increase	рост; прирост; увеличение; прибавление	An amount by which a quantity is increased.	/ɪnˈkɹiːs/	n
592	819	BASE	separate	отдельный; отделить; отделять; разделять	(transitive) To disunite from a group or mass; to disconnect.	/sɛp(ə)ˈreːʈ/	v
593	820	BASE	campus	кампус	The grounds or property of a school, college, university, business, church, or hospital, often understood to include buildings and other structures.	/ˈkæmpəs/	n
594	825	BASE	composed	спокойный; выдержанный; хладнокровный	Showing composure.	/kəmˈpoʊzd/	adj
595	826	BASE	recently	недавно; в последнее время	(referring to a time period starting in the recent past and including the present) in recent times.	/ˈɹiːsəntli/	adv
596	827	BASE	influence	влияние; воздействие; влиять; действие	The power to affect, control or manipulate something or someone; the ability to change the development of fluctuating things such as conduct, thoughts or decisions.	/ɪnˈflu.əns/	n
597	828	BASE	fifth	пятый; 5-ый; квинта; (одна) пятая (часть)	The ordinal form of the number five.	/fɪft/	adj
598	830	BASE	creek	бухта; залив; ручей; бухточка	(British) A small inlet, often saltwater, leading to the sea or to the main channel of a river, especially a river estuary.	/kɹik/	n
599	834	BASE	double	двойной; двойник; удвоить; удваивать	(transitive) To multiply by two.	/ˈdʌb(ə)l/	v
600	835	BASE	cast	бросать; бросить; гипс; форма	(of an animal) To throw off (the skin) as a process of growth; to shed the hair or fur of the coat. [from 15th c.]	/kast/	v
601	836	BASE	meaning	значение; смысл; толк; толкование	The denotation, referent, or idea connected with a word, expression, or symbol.	/ˈminɪŋ/	n
602	839	BASE	producer	производитель; производительница; продюсер	(economics) An individual or organization that creates goods and services.	/pɹəˈdjuːsə/	n
603	840	BASE	latter	второй; последний	Relating to or being the second of two items.	/ˈlæt.ə(ɹ)/	adj
604	841	BASE	housing	жильё; кожух; чехол; корпус	residences	/ˈhaʊsɪŋ/	v
605	843	BASE	attempt	опыт; проба; попытка; пытаться	The action of trying at something. [1530]	/əˈtɛmpt/	n
606	844	BASE	article	статья; артикль; член; предмет	A piece of nonfiction writing such as a story, report, opinion piece, or entry in a newspaper, magazine, journal, encyclopedia, etc.	/ˈɑɹtəkl̩/	n
607	845	BASE	response	ответ; отклик; отзвук	The act of responding or replying; reply: as, to speak in response to a question.	/ɹɪˈspɑns/	n
608	846	BASE	border	граница; межа; край; фриз	The line or frontier area separating political or geographical regions.	/ˈbɔə.də/	n
609	847	BASE	remaining	остальной	Which remains, especially after something else has been removed.	/ɹɪˈmeɪnɪŋ/	adj
610	848	BASE	nearby	рядом; близко; неподалёку; поблизости	Next to, close to.	/ˌnɪə(ɹ)ˈbaɪ/	adv
611	849	BASE	direct	прямой; нацелить; управлять; направить	To manage, control, steer.	/daɪˈɹɛkt/	v
612	851	BASE	value	ценность; ценить; значение; цена	(uncountable) The degree of importance given to something.	/ˈvæl.juː/	n
613	853	BASE	politician	политик; политикан; политический деятель	One engaged in politics, especially an elected or appointed government official.	/pɵlɪˈʈiʃ(ɪ)jən/	n
614	854	BASE	academic	академический; университетский	Belonging to an academy or other higher institution of learning, or a scholarly society or organization. [from late 16th century]	/əkəˈɖɛmɪk/	adj
615	855	BASE	label	бирка; лейбл; ярлык; клеймо	A name given to something or someone to categorise them as part of a particular social group.	/ˈleɪ.bəl/	n
616	857	BASE	commander	командир; коммандер; начальник; полководец	One who exercises control and direction of a military or naval organization.	/kəˈmandə/	n
617	858	BASE	rule	правило; править; правление; управлять	(transitive, stative) To regulate, be in charge of, make decisions for, reign over.	/ɹuːl/	v
618	859	BASE	fellow	пара; ровня; малый; мужик	(chiefly, in the plural, also, figuratively) A companion; a comrade.	/-ɔʊ/<a:non-toe-tow>	n
619	861	BASE	authority	авторитет; власть; власти; управление	(uncountable) Power or right to make or enforce rules, give orders, or impose obligation; or a position having such power or right.	/ɒːˈtɒɹɪti/	n
620	862	BASE	editor	редактор; монтажёр; редакторка	A person who edits or makes changes to documents.	/ˈɛd.ɪ.tə/	n
621	863	BASE	transport	сослать; ссылать; охватить; перевозка	An act of transporting; conveyance.	/tɹænsˈpo(ː)ɹt/	n
622	866	BASE	responsible	ответственный	(postpositive, followed by "for") Having the duty of taking care of something; answerable for an act performed or for its consequences; accountable; amenable, especially legally or…	/ɹɪˈspɑnsəbəl/	adj
623	867	BASE	covered	закрытый; покрытый; прикрытый	Overlaid (with) or enclosed (within something).	/ˈkʌvə(ɹ)d/	adj
624	868	BASE	territory	территория; земля; местность	A large extent or tract of land; for example a region, country or district.	/ˈtɛɹɪt(ə)ɹi/	n
625	869	BASE	flight	полёт; перелёт; стая; рейс	The act of flying.	/flaɪt/	n
626	871	BASE	defense	защита; оборона; оборонительный|оборонительные сооружение|сооружения	The action of defending or protecting from attack, danger, or injury.	/dɪˈfɛns/	n
627	872	BASE	tower	башня; вежа; тура; вышка	Any very tall building or structure; skyscraper.	/ˈtaʊ.ə(ɹ)/	n
628	873	BASE	emperor	император; царь	Any monarch ruling an empire, irrespective of gender, with "empress" contrasting to mean the consort of an emperor.	/ˈempɘɹɘ/	n
629	876	BASE	daily	ежедневно; подёнщица; ежедневный; ежедневник	That occurs every day, or at least every working day.	/ˈdeɪli/	adj
630	878	BASE	assistant	помощник; ассистент; помощница; ассистентка	A person who assists or helps someone else.	/əˈsɪstənt/	n
631	880	BASE	primarily	главным образом	(focus) Of a primary or central nature, first and foremost.	/praɪˈmɛrəli/	adv
632	881	BASE	quality	качество; уровень; свойство; знатность	(uncountable) Level of excellence.	/ˈkwælɪti/	n
633	882	BASE	function	функция; функционировать; идти; работать	What something does or is used for.	/ˈfʌŋ(k)ʃən/	n
634	884	BASE	distribution	распределение; распространение; раздача; дистрибуция	An act of distributing or state of being distributed.	/ˌdɪstɹəˈbjuːʃən/	n
635	886	BASE	prize	приз; трофей; награда; рычаг	That which is taken from another; something captured; a thing seized by force, stratagem, or superior power.	/pɹaɪz/	n
636	887	BASE	journal	журнал; цапфа; газета; дневник	(engineering) The part of a shaft or axle that rests on bearings.	/ˈd͡ʒɜːnəl/	n
637	888	BASE	code	код; кодекс; кодировать; шифр	A short textual designation, often with little relation to the item it represents.	/koʊd/	n
638	889	BASE	vice	порок	Bad or immoral behaviour.	/vaɪs/	n
639	890	BASE	newspaper	газета; газетная бумага	(countable, metonym) The news organization that produces such a publication.	/ˈn(j)usˌpeɪpɚ/	n
640	891	BASE	corps	корпус	(military) A battlefield formation composed of two or more divisions.	/ko(ː)ɹ/	n
641	892	BASE	highly	высоко	In a high or esteemed manner.	/ˈhaɪli/	adv
642	894	BASE	mayor	мэр; бургомистр; градоначальник; градоначальница	(Ireland, rare, obsolete) A member of a city council.	/ˈmeɪ.ə/	n
